#{"t_start": 1745691977.823762, "env_id": "None"}
r,l,t
1.0,3,102.500384
1.0,3,102.502389
1.0,3,102.504396
1.0,3,102.506403
1.0,3,102.510418
1.0,3,102.512166
1.0,3,102.514376
1.0,3,102.517696
1.0,3,102.519702
1.0,3,102.521708
1.0,3,102.523715
1.0,3,102.527727
1.0,3,102.527727
1.0,3,102.532538
1.0,3,102.53462
1.0,3,102.536627
1.0,3,102.538633
1.0,3,102.540639
1.0,3,102.542645
1.0,3,102.543652
1.0,3,102.547667
1.0,3,102.549674
1.0,3,102.551681
1.0,3,102.553688
1.0,4,102.557701
1.0,3,102.55945
1.0,3,102.562974
1.0,3,102.564981
1.0,3,102.564981
1.0,3,102.564981
1.0,3,102.569696
1.0,3,102.569696
1.0,3,102.575205
1.0,3,102.57713
1.0,3,102.57713
1.0,3,102.57713
1.0,3,102.583524
1.0,3,102.583524
1.0,3,102.588349
1.0,3,102.590973
1.0,3,102.590973
1.0,3,102.597504
1.0,3,102.597504
1.0,3,102.597504
1.0,3,102.604387
1.0,3,102.606724
1.0,3,102.606724
1.0,3,102.611115
1.0,3,102.611115
1.0,3,102.611115
1.0,3,102.61826
1.0,3,102.622011
1.0,3,102.622011
1.0,3,102.622011
1.0,3,102.629539
1.0,3,102.630955
1.0,3,102.632777
1.0,3,102.632777
1.0,3,102.637998
1.0,3,102.639573
1.0,3,102.642988
1.0,3,102.644122
1.0,3,102.647844
1.0,3,102.647844
1.0,3,102.65305
1.0,3,102.654635
1.0,3,102.654635
1.0,3,102.659931
1.0,3,102.661128
1.0,3,102.661128
1.0,3,102.661128
1.0,3,102.669941
1.0,3,102.672009
1.0,3,102.673851
1.0,3,102.673851
1.0,3,102.673851
1.0,3,102.6808
1.0,3,102.6808
1.0,3,102.688294
1.0,4,102.692028
1.0,3,102.694242
1.0,3,102.695575
1.0,3,102.697577
1.0,3,102.699593
1.0,3,102.701833
1.0,3,102.703046
1.0,3,102.705045
1.0,3,102.707045
1.0,3,102.708356
1.0,3,102.709432
1.0,3,102.709432
1.0,3,102.709432
1.0,3,102.709432
1.0,3,102.709432
1.0,3,102.723995
1.0,3,102.727847
1.0,3,102.729853
1.0,3,102.729853
1.0,3,102.729853
1.0,3,102.737113
1.0,3,102.738355
1.0,3,102.740119
1.0,3,102.741189
1.0,3,102.741189
1.0,3,102.741189
1.0,3,102.749767
1.0,3,102.749767
1.0,3,102.749767
1.0,3,102.755774
1.0,3,102.755774
1.0,3,102.755774
1.0,3,102.755774
1.0,3,102.755774
1.0,3,102.755774
1.0,3,102.773113
1.0,3,102.773113
1.0,3,102.778343
1.0,3,102.778343
1.0,3,102.778343
1.0,3,102.778343
1.0,3,102.787485
1.0,3,102.788557
1.0,3,102.788557
1.0,3,102.788557
1.0,3,102.798385
1.0,3,102.800212
1.0,3,102.803226
1.0,3,102.805237
1.0,3,102.807245
1.0,3,102.807245
1.0,3,102.810792
1.0,3,102.814017
1.0,3,102.816025
1.0,3,102.82017
1.0,3,102.82017
1.0,3,102.824185
1.0,3,102.826303
1.0,3,102.82831
1.0,3,102.830316
1.0,3,102.832322
1.0,3,102.836336
1.0,3,102.838343
1.0,3,102.84035
1.0,3,102.842356
1.0,3,102.84637
1.0,3,102.848377
1.0,3,102.850125
1.0,3,102.852133
1.0,3,102.856147
1.0,3,102.858154
1.0,3,102.86016
1.0,3,102.862166
1.0,3,102.864173
1.0,3,102.866465
1.0,3,102.869747
1.0,3,102.871733
1.0,3,102.875194
1.0,3,102.875194
1.0,3,102.875194
1.0,3,102.881815
1.0,3,102.884355
1.0,3,102.884355
1.0,3,102.889046
1.0,3,102.889046
1.0,3,102.894158
1.0,3,102.894158
1.0,3,102.898006
1.0,3,102.898006
1.0,3,102.898006
1.0,3,102.904454
1.0,3,102.906822
1.0,3,102.906822
1.0,3,102.909668
1.0,3,102.911673
1.0,3,102.913419
1.0,3,102.913419
1.0,3,102.919597
1.0,3,102.921606
1.0,3,102.923612
1.0,3,102.925619
1.0,3,102.929375
1.0,3,102.931382
1.0,3,102.931382
1.0,3,102.931382
1.0,3,102.937737
1.0,3,102.941088
1.0,3,102.943093
1.0,3,102.945101
1.0,3,102.947109
1.0,3,102.949659
1.0,3,102.949659
1.0,3,102.953146
1.0,3,102.953146
1.0,3,102.956234
1.0,3,102.958249
1.0,3,102.960254
1.0,3,102.960254
1.0,3,102.966573
1.0,3,102.966573
1.0,3,102.970736
1.0,3,102.970736
1.0,3,102.974817
1.0,3,102.976321
1.0,3,102.978364
1.0,3,102.978364
1.0,3,102.984325
1.0,3,102.986746
1.0,3,102.98839
1.0,3,102.991294
1.0,3,102.992302
1.0,3,102.992302
1.0,3,102.996871
1.0,3,103.000885
1.0,3,103.002892
1.0,3,103.004899
1.0,3,103.008413
1.0,3,103.011162
1.0,3,103.013169
1.0,3,103.015177
1.0,3,103.018823
1.0,3,103.021133
1.0,3,103.024143
1.0,3,103.025867
1.0,3,103.027871
1.0,3,103.029876
1.0,3,103.029876
1.0,3,103.03188
1.0,3,103.033884
1.0,3,103.035887
1.0,3,103.035887
1.0,3,103.040266
1.0,3,103.041933
1.0,3,103.04394
1.0,3,103.045947
1.0,3,103.047954
1.0,3,103.051966
1.0,3,103.053973
1.0,3,103.05598
1.0,3,103.05598
1.0,3,103.058224
1.0,3,103.061287
1.0,3,103.063293
1.0,3,103.065295
1.0,3,103.0673
1.0,3,103.070171
1.0,3,103.072454
1.0,3,103.074456
1.0,3,103.07646
1.0,3,103.078463
1.0,3,103.080465
1.0,3,103.080465
1.0,3,103.083548
1.0,3,103.084931
1.0,3,103.08835
1.0,3,103.090359
1.0,3,103.090359
1.0,3,103.090359
1.0,3,103.098041
1.0,3,103.098041
1.0,3,103.098041
1.0,3,103.105128
1.0,3,103.107133
1.0,3,103.109137
1.0,3,103.110286
1.0,3,103.112289
1.0,3,103.114292
1.0,3,103.11578
1.0,3,103.118752
1.0,3,103.120757
1.0,3,103.122761
1.0,3,103.124768
1.0,3,103.126775
1.0,3,103.13079
1.0,3,103.132797
1.0,3,103.134545
1.0,3,103.134545
1.0,3,103.139147
1.0,3,103.139147
1.0,3,103.139147
1.0,3,103.139147
1.0,3,103.139147
1.0,3,103.150288
1.0,3,103.153271
1.0,3,104.178087
1.0,3,104.180091
1.0,3,104.182093
1.0,3,104.184096
1.0,3,104.188101
1.0,3,104.190104
1.0,3,104.192107
1.0,3,104.19411
1.0,3,104.19411
1.0,3,104.196113
1.0,3,104.198116
1.0,3,104.200119
1.0,3,104.202121
1.0,3,104.204124
1.0,3,104.205868
1.0,3,104.207873
1.0,3,104.21012
1.0,3,104.212123
1.0,3,104.212123
1.0,3,104.218266
1.0,3,104.219534
1.0,3,104.221544
1.0,3,104.221544
1.0,3,104.221544
1.0,3,104.221544
1.0,3,104.229402
1.0,3,104.231919
1.0,3,104.231919
1.0,3,104.237389
1.0,3,104.238394
1.0,3,104.240396
1.0,3,104.243353
1.0,3,104.245781
1.0,3,104.248295
1.0,3,104.2503
1.0,3,104.2503
1.0,3,104.253898
1.0,3,104.257347
1.0,3,104.257347
1.0,3,104.257347
1.0,3,104.264385
1.0,3,104.268311
1.0,3,104.269338
1.0,3,104.269338
1.0,3,104.269338
1.0,3,104.269338
1.0,4,104.277997
1.0,3,104.282558
1.0,3,104.285355
1.0,3,104.286907
1.0,3,104.288311
1.0,3,104.291525
1.0,3,104.293524
1.0,3,104.295523
1.0,3,104.298523
1.0,3,104.300523
1.0,3,104.302523
1.0,3,104.304523
1.0,3,104.305523
1.0,3,104.308843
1.0,3,104.310845
1.0,3,104.31485
1.0,3,104.316853
1.0,3,104.318914
1.0,3,104.320916
1.0,3,104.325182
1.0,3,104.327188
1.0,3,104.327188
1.0,3,104.331371
1.0,3,104.333258
1.0,3,104.334549
1.0,3,104.336564
1.0,3,104.340465
1.0,3,104.342469
1.0,3,104.344474
1.0,3,104.346478
1.0,3,104.348483
1.0,3,104.350486
1.0,3,104.352231
1.0,3,104.354368
1.0,3,104.356373
1.0,3,104.356373
1.0,3,104.361362
1.0,3,104.36353
1.0,3,104.36353
1.0,3,104.368042
1.0,3,104.370046
1.0,3,104.372049
1.0,3,104.374054
1.0,3,104.376059
1.0,3,104.376059
1.0,3,104.376059
1.0,3,104.384167
1.0,3,104.384167
1.0,3,104.384167
1.0,3,104.384167
1.0,3,104.384167
1.0,3,104.384167
1.0,3,104.384167
1.0,3,104.384167
1.0,3,104.384167
1.0,3,104.400189
1.0,3,104.400189
1.0,3,104.400189
1.0,3,104.400189
1.0,3,104.400189
1.0,3,104.400189
1.0,3,104.400189
1.0,3,104.400189
1.0,3,104.415875
1.0,3,104.415875
1.0,3,104.415875
1.0,3,104.415875
1.0,3,104.415875
1.0,3,104.415875
1.0,3,104.415875
1.0,3,104.415875
1.0,3,104.415875
1.0,3,104.431577
1.0,3,104.433985
1.0,3,104.435206
1.0,3,104.437986
1.0,3,104.437986
1.0,3,104.437986
1.0,3,104.444721
1.0,3,104.447241
1.0,3,104.451653
1.0,3,104.451653
1.0,3,104.451653
1.0,3,104.458658
1.0,3,104.458658
1.0,3,104.463177
1.0,3,104.465529
1.0,3,104.465529
1.0,3,104.469987
1.0,3,104.474411
1.0,3,104.47564
1.0,3,104.47915
1.0,3,104.480343
1.0,3,104.480343
1.0,3,104.480343
1.0,3,104.488281
1.0,3,104.488281
1.0,3,104.493613
1.0,3,104.495655
1.0,3,104.497662
1.0,3,104.499669
1.0,3,104.501674
1.0,3,104.501674
1.0,3,104.507279
1.0,3,104.508893
1.0,3,104.510925
1.0,3,104.514412
1.0,3,104.51699
1.0,3,104.518165
1.0,3,104.521104
1.0,3,104.524085
1.0,3,104.526607
1.0,3,104.529314
1.0,3,104.532357
1.0,3,104.532357
1.0,3,104.536961
1.0,3,104.540061
1.0,3,104.542168
1.0,3,104.544909
1.0,3,104.547544
1.0,3,104.549122
1.0,3,104.551126
1.0,3,104.55313
1.0,3,104.555136
1.0,3,104.557144
1.0,3,104.560159
1.0,3,104.562166
1.0,3,104.564173
1.0,3,104.564173
1.0,3,104.564173
1.0,3,104.569782
1.0,3,104.571456
1.0,3,104.571456
1.0,3,104.575469
1.0,3,104.575469
1.0,3,104.578873
1.0,3,104.582398
1.0,3,104.584094
1.0,3,104.586439
1.0,3,104.588752
1.0,3,104.589762
1.0,3,104.591769
1.0,3,104.593775
1.0,3,104.597789
1.0,3,104.599796
1.0,3,104.601803
1.0,3,104.603809
1.0,3,104.605556
1.0,3,104.607561
1.0,3,104.609571
1.0,3,104.611961
1.0,3,104.614902
1.0,3,104.616126
1.0,3,104.61827
1.0,3,104.621279
1.0,3,104.621279
1.0,3,104.621279
1.0,3,104.621279
1.0,3,104.621279
1.0,3,104.632335
1.0,3,104.632335
1.0,3,104.636927
1.0,3,104.638935
1.0,3,104.640941
1.0,3,104.640941
1.0,3,104.64615
1.0,3,104.64615
1.0,3,104.64615
1.0,3,104.652938
1.0,3,104.656509
1.0,3,104.658516
1.0,3,104.660521
1.0,3,104.660521
1.0,3,104.660521
1.0,3,104.669652
1.0,3,104.671658
1.0,3,104.673519
1.0,3,104.673519
1.0,3,104.673519
1.0,3,104.673519
1.0,3,104.684412
1.0,3,104.687603
1.0,3,104.687603
1.0,3,104.687603
1.0,3,104.687603
1.0,3,104.687603
1.0,3,104.70032
1.0,3,104.701824
1.0,3,104.701824
1.0,3,104.708272
1.0,3,104.708272
1.0,3,104.708272
1.0,3,104.708272
1.0,3,104.716292
1.0,3,104.718379
1.0,3,104.718379
1.0,3,104.723983
1.0,3,104.725992
1.0,3,104.730008
1.0,3,104.732015
1.0,3,104.734584
1.0,3,104.736592
1.0,3,104.738599
1.0,3,104.742614
1.0,3,104.744621
1.0,3,104.746629
1.0,3,104.750143
1.0,3,104.750143
1.0,3,104.750143
1.0,3,104.750143
1.0,3,104.758329
1.0,3,104.758329
1.0,3,104.763837
1.0,3,104.765845
1.0,3,104.767852
1.0,3,104.769859
1.0,3,104.771866
1.0,3,104.773873
1.0,3,104.77588
1.0,3,104.777887
1.0,3,104.779635
1.0,3,104.783651
1.0,3,104.785658
1.0,3,104.787666
1.0,3,104.789673
1.0,3,104.79168
1.0,3,104.793688
1.0,3,104.795437
1.0,3,104.797444
1.0,3,104.797444
1.0,3,104.797444
1.0,3,104.797444
1.0,3,104.797444
1.0,3,104.806901
1.0,3,104.806901
1.0,3,104.812659
1.0,3,104.814238
1.0,3,104.816243
1.0,3,104.819333
1.0,3,104.821331
1.0,3,104.823657
1.0,3,104.826695
1.0,3,104.828694
1.0,3,104.830005
1.0,3,104.833015
1.0,3,104.834015
1.0,3,104.836028
1.0,3,104.838036
1.0,3,104.840043
1.0,3,104.842051
1.0,3,104.845289
1.0,3,104.846441
1.0,3,104.848447
1.0,3,104.849953
1.0,3,104.851959
1.0,3,104.855156
1.0,3,104.857164
1.0,3,104.859171
1.0,3,104.861178
1.0,3,104.863186
1.0,3,104.865193
1.0,3,104.867198
1.0,3,104.869203
1.0,3,104.873217
1.0,3,104.875222
1.0,3,104.877229
1.0,3,104.879237
1.0,3,104.882077
1.0,3,104.884082
1.0,3,104.886087
1.0,3,104.888092
1.0,3,104.890099
1.0,3,104.892107
1.0,3,104.896119
1.0,3,104.898124
1.0,3,104.900129
1.0,3,104.902134
1.0,3,104.904142
1.0,3,104.906149
1.0,3,104.908156
1.0,3,104.913986
1.0,3,104.914996
1.0,3,104.914996
1.0,3,104.919776
1.0,3,104.919776
1.0,3,104.92518
1.0,3,104.92518
1.0,3,104.92518
1.0,3,104.931007
1.0,3,104.931007
1.0,3,104.931007
1.0,3,104.931007
1.0,3,104.939104
1.0,3,104.939104
1.0,3,104.941675
1.0,3,104.943887
1.0,3,104.945189
1.0,3,104.947501
1.0,3,104.947501
1.0,3,104.947501
1.0,3,104.947501
1.0,3,104.947501
1.0,3,104.947501
1.0,3,104.947501
1.0,3,104.958627
1.0,3,104.962765
1.0,3,104.965106
1.0,3,104.965106
1.0,3,104.969239
1.0,3,104.972049
1.0,3,104.972049
1.0,3,104.972049
1.0,3,104.972049
1.0,3,104.98069
1.0,3,104.982698
1.0,3,104.984706
1.0,3,104.986714
1.0,3,104.988722
1.0,3,104.990731
1.0,3,104.994488
1.0,3,104.996495
1.0,3,104.998502
1.0,3,105.00051
1.0,3,105.00051
1.0,3,105.00051
1.0,3,105.007215
1.0,3,105.007215
1.0,3,105.011408
1.0,3,105.011408
1.0,3,105.01416
1.0,3,105.01416
1.0,3,105.01416
1.0,3,105.01416
1.0,3,105.01416
1.0,3,105.02617
1.0,3,105.02617
1.0,3,105.02617
1.0,3,105.02617
1.0,3,105.034932
1.0,3,105.034932
1.0,3,105.041955
1.0,3,105.043159
1.0,3,105.045029
1.0,3,105.045029
1.0,3,105.045029
1.0,3,105.045029
1.0,3,105.045029
1.0,3,105.057883
1.0,3,105.058974
1.0,3,105.058974
1.0,3,105.062713
1.0,3,105.062713
1.0,3,105.062713
1.0,3,105.062713
1.0,3,105.07564
1.0,3,105.077648
1.0,3,105.079655
1.0,3,105.081663
1.0,3,105.083671
1.0,3,105.085677
1.0,3,105.087683
1.0,3,105.089992
1.0,3,105.093127
1.0,3,105.094367
1.0,3,105.094367
1.0,3,105.097662
1.0,3,105.101677
1.0,3,105.103683
-1.5,4,105.106718
1.0,3,105.10955
1.0,3,105.111558
1.0,3,105.113565
1.0,3,105.117579
1.0,3,105.119586
1.0,3,105.121335
1.0,3,105.123342
1.0,3,105.125348
1.0,3,105.127356
1.0,3,105.129362
1.0,3,105.133376
1.0,3,105.135383
1.0,3,105.137131
1.0,3,105.138959
1.0,3,105.141933
1.0,3,105.141933
1.0,3,105.141933
1.0,3,105.147253
1.0,3,105.147253
1.0,3,105.153412
1.0,3,105.153412
1.0,3,105.153412
1.0,3,105.15995
1.0,3,105.15995
1.0,3,105.15995
1.0,3,105.15995
1.0,3,105.168508
1.0,3,105.168508
1.0,3,105.168508
1.0,3,105.173531
1.0,3,105.175539
1.0,3,105.179553
1.0,3,105.181559
1.0,3,105.184574
1.0,3,105.188162
1.0,3,105.190324
1.0,3,105.193805
1.0,3,105.197528
1.0,3,105.200542
1.0,3,105.200542
1.0,3,105.205594
1.0,3,105.206895
1.0,3,105.208904
1.0,3,105.210912
1.0,3,105.214867
1.0,3,105.216608
1.0,3,105.219198
1.0,3,105.221205
1.0,3,105.223938
1.0,3,105.223938
1.0,3,105.223938
1.0,3,105.223938
1.0,3,105.232202
1.0,3,105.235671
1.0,3,105.235671
1.0,3,105.239636
1.0,3,105.242698
1.0,3,105.244704
1.0,3,105.246712
1.0,3,105.248218
1.0,3,105.250226
1.0,3,105.254243
1.0,3,105.256248
1.0,3,105.258255
1.0,3,105.260263
1.0,3,105.262272
1.0,3,105.265428
1.0,3,105.265428
1.0,3,105.268265
1.0,3,105.268265
1.0,3,105.268265
1.0,3,105.268265
1.0,3,105.268265
1.0,3,105.268265
1.0,3,105.27984
1.0,3,105.281847
1.0,3,105.283854
1.0,3,105.283854
1.0,3,105.28586
1.0,3,105.287866
1.0,3,105.289871
1.0,3,105.291878
1.0,3,105.293886
1.0,3,105.296184
1.0,3,105.298191
1.0,3,105.300197
1.0,3,105.302203
1.0,3,105.302203
1.0,3,105.304209
1.0,3,105.306217
1.0,3,105.308223
1.0,3,105.311737
1.0,3,105.313744
1.0,3,105.313744
1.0,3,105.315751
1.0,3,105.317757
1.0,3,105.319763
1.0,3,105.32177
1.0,3,105.323776
1.0,3,105.325782
1.0,3,105.32753
1.0,3,105.329536
1.0,3,105.331542
1.0,3,105.333549
1.0,3,105.335556
1.0,3,105.335556
1.0,3,105.337562
1.0,3,105.341576
1.0,3,105.34424
1.0,3,105.346105
1.0,3,105.348198
1.0,3,105.3502
1.0,3,105.353229
1.0,3,105.355251
1.0,3,105.357251
1.0,3,105.359828
1.0,3,105.361895
1.0,3,105.361895
1.0,3,105.361895
1.0,3,105.361895
1.0,3,105.361895
1.0,3,105.361895
1.0,3,105.361895
1.0,3,105.376863
1.0,3,105.376863
1.0,3,105.376863
1.0,3,105.376863
1.0,3,105.376863
1.0,3,105.376863
1.0,3,105.376863
1.0,3,105.392504
1.0,3,105.396014
1.0,3,105.396014
1.0,3,105.396014
1.0,3,105.396014
1.0,3,105.396014
1.0,3,105.408864
1.0,3,105.410554
1.0,3,105.410554
1.0,3,105.410554
1.0,3,105.416853
1.0,3,105.416853
1.0,3,105.416853
1.0,3,105.422952
1.0,3,105.4247
1.0,3,105.427792
1.0,3,105.427792
1.0,3,105.430675
1.0,3,105.430675
1.0,3,105.435557
1.0,3,105.438255
1.0,3,105.440761
1.0,3,105.441931
1.0,3,105.444429
1.0,3,105.444429
1.0,3,105.449032
1.0,3,105.451486
1.0,3,105.451486
1.0,3,105.456497
1.0,3,105.458507
1.0,3,105.460514
1.0,3,105.460514
1.0,3,105.464369
1.0,3,105.46617
1.0,3,105.468229
1.0,3,105.472459
1.0,3,105.473707
1.0,3,105.476241
1.0,3,105.480515
1.0,3,105.482522
1.0,3,105.482522
1.0,3,105.488322
1.0,3,105.489521
1.0,3,105.491615
1.0,3,105.492915
1.0,3,105.492915
1.0,3,105.492915
1.0,3,105.499836
1.0,3,105.499836
1.0,3,105.504909
1.0,3,105.508218
1.0,4,105.508218
1.0,3,105.508218
1.0,3,105.508218
1.0,3,105.508218
1.0,3,105.520238
1.0,3,105.521358
1.0,3,105.521358
1.0,3,105.521358
1.0,3,105.528231
1.0,3,105.528231
1.0,3,105.528231
1.0,3,105.528231
1.0,3,105.536041
1.0,3,105.536041
1.0,3,105.536041
1.0,3,105.536041
1.0,3,105.536041
1.0,3,105.548612
1.0,3,105.548612
1.0,3,105.552131
1.0,3,105.552131
1.0,3,105.552131
1.0,3,105.552131
1.0,3,105.552131
1.0,3,105.565275
1.0,3,105.568247
1.0,3,105.568795
1.0,3,105.568795
1.0,3,105.568795
1.0,3,105.568795
1.0,3,105.568795
1.0,3,105.568795
1.0,3,105.584216
1.0,3,105.584216
1.0,3,105.584216
1.0,3,105.590509
1.0,3,105.590509
1.0,3,105.597146
1.0,3,105.598225
1.0,3,105.601102
1.0,3,105.603988
1.0,3,105.606791
1.0,3,105.608201
1.0,3,105.611202
1.0,3,105.611202
1.0,3,105.615709
1.0,3,105.615709
1.0,3,105.619087
1.0,3,105.619087
1.0,3,105.619087
1.0,3,105.619087
1.0,3,105.626143
1.0,3,105.628232
1.0,3,105.628232
1.0,3,105.63286
1.0,3,105.63286
1.0,3,105.63286
1.0,3,105.63286
1.0,3,105.63286
1.0,3,105.645801
1.0,3,105.647566
1.0,3,105.650207
1.0,3,105.653173
1.0,3,105.655179
1.0,3,105.657185
1.0,3,105.65919
1.0,3,105.661196
1.0,3,105.663202
1.0,3,105.665206
1.0,3,105.665206
1.0,3,105.669559
1.0,3,105.673857
1.0,3,105.673857
1.0,3,105.673857
1.0,3,105.679516
1.0,3,105.679516
1.0,3,105.679516
1.0,3,105.68775
1.0,3,105.68775
1.0,3,105.68775
1.0,3,105.68775
1.0,3,105.694758
1.0,3,105.697085
1.0,3,105.697085
1.0,3,105.701923
1.0,3,106.699337
1.0,3,106.701342
1.0,3,106.701342
1.0,3,106.701342
1.0,3,106.708541
1.0,3,106.708541
1.0,3,106.708541
1.0,3,106.71534
1.0,3,106.71534
1.0,3,106.71534
1.0,3,106.72231
1.0,3,106.72231
1.0,3,106.72231
1.0,3,106.72231
1.0,3,106.730994
1.0,3,106.732546
1.0,3,106.732546
1.0,3,106.736171
1.0,3,106.738174
1.0,3,106.738174
1.0,3,106.74317
1.0,3,106.74317
1.0,3,106.746679
1.0,3,106.750307
1.0,3,106.751333
1.0,3,106.753341
1.0,3,106.757355
1.0,3,106.757355
1.0,3,106.757355
1.0,3,106.762355
1.0,3,106.765985
1.0,3,106.767045
1.0,3,106.769052
1.0,3,106.771052
1.0,3,106.771052
1.0,3,106.771052
1.0,3,106.777891
1.0,3,106.777891
1.0,3,106.777891
1.0,3,106.777891
1.0,3,106.777891
1.0,3,106.777891
1.0,3,106.777891
1.0,3,106.79373
1.0,3,106.79373
1.0,3,106.798693
1.0,3,106.798693
1.0,3,106.798693
1.0,3,106.798693
1.0,3,106.798693
1.0,3,106.798693
1.0,3,106.811538
1.0,3,106.812598
1.0,3,106.812598
1.0,3,106.812598
1.0,3,106.812598
1.0,3,106.812598
1.0,3,106.824252
1.0,3,106.825775
1.0,3,106.828174
1.0,3,106.828174
1.0,3,106.828174
1.0,3,106.83345
1.0,3,106.83345
1.0,3,106.83345
1.0,3,106.841868
1.0,3,106.844182
1.0,3,106.844182
1.0,3,106.844182
1.0,3,106.844182
1.0,3,106.844182
1.0,3,106.854948
1.0,3,106.854948
1.0,3,106.857975
1.0,3,106.861202
1.0,3,106.862999
1.0,3,106.862999
1.0,3,106.862999
1.0,3,106.866869
1.0,3,106.866869
1.0,3,106.866869
1.0,3,106.866869
1.0,3,106.873722
1.0,3,106.873722
1.0,3,106.873722
1.0,3,106.873722
1.0,3,106.873722
1.0,3,106.873722
1.0,3,106.873722
1.0,3,106.873722
1.0,3,106.889563
1.0,3,106.890629
1.0,3,106.892586
1.0,3,106.893975
1.0,3,106.89602
1.0,3,106.89602
1.0,3,106.89602
1.0,3,106.902227
1.0,3,106.903883
1.0,3,106.90563
1.0,3,106.907461
1.0,3,106.909469
1.0,3,106.911475
1.0,3,106.913482
1.0,3,106.915488
1.0,3,106.917495
1.0,3,106.917495
1.0,3,106.9195
1.0,3,106.921506
1.0,3,106.923512
1.0,3,106.925518
1.0,3,106.927525
1.0,3,106.929531
1.0,3,106.929531
1.0,3,106.931536
1.0,3,106.933542
1.0,3,106.935548
1.0,3,106.938261
1.0,3,106.938261
1.0,3,106.938261
1.0,3,106.944485
1.0,3,106.946501
1.0,3,106.948501
1.0,3,106.950674
1.0,3,106.952677
1.0,3,106.95474
1.0,3,106.95735
1.0,3,106.95988
1.0,3,106.95988
1.0,3,106.962685
1.0,3,106.965172
1.0,3,106.967867
1.0,3,106.97038
1.0,3,106.972979
1.0,3,106.974017
1.0,3,106.974017
1.0,3,106.974017
1.0,3,106.980975
1.0,3,106.982979
1.0,3,106.984982
1.0,3,106.988679
1.0,3,106.988679
1.0,3,106.991402
1.0,3,106.994185
1.0,3,106.997478
1.0,3,106.99861
1.0,3,107.000179
1.0,3,107.000179
1.0,3,107.004684
1.0,3,107.006814
1.0,3,107.010692
1.0,3,107.010692
1.0,3,107.010692
1.0,3,107.010692
1.0,3,107.018174
1.0,3,107.021534
1.0,3,107.021534
1.0,3,107.021534
1.0,3,107.028187
1.0,3,107.028187
1.0,3,107.028187
1.0,3,107.028187
1.0,3,107.035695
1.0,3,107.039138
1.0,3,107.041146
1.0,3,107.043152
1.0,3,107.045159
1.0,3,107.047166
1.0,3,107.049172
1.0,3,107.051713
1.0,3,107.053015
1.0,3,107.057531
1.0,3,107.059759
1.0,3,107.059759
1.0,3,107.063923
1.0,3,107.065614
1.0,3,107.067803
1.0,3,107.067803
1.0,3,107.072219
1.0,3,107.074408
1.0,3,107.074408
1.0,3,107.074408
1.0,3,107.081744
1.0,3,107.083611
1.0,3,107.083611
1.0,3,107.083611
1.0,3,107.083611
1.0,3,107.083611
1.0,3,107.083611
1.0,3,107.098412
1.0,3,107.101096
1.0,3,107.103247
1.0,3,107.10534
1.0,3,107.107442
1.0,3,107.109015
1.0,3,107.1113
1.0,3,107.1113
1.0,3,107.114806
1.0,3,107.114806
1.0,3,107.12077
1.0,3,107.122106
1.0,3,107.124
1.0,3,107.126536
1.0,3,107.128474
1.0,3,107.13063
1.0,3,107.132637
1.0,3,107.134644
1.0,3,107.136651
1.0,3,107.138657
1.0,3,107.140664
1.0,3,107.142671
1.0,3,107.144677
1.0,3,107.146972
1.0,3,107.148977
1.0,3,107.15098
1.0,3,107.152991
1.0,3,107.154996
1.0,3,107.157
1.0,3,107.159003
1.0,3,107.161009
1.0,3,107.162516
1.0,3,107.162516
1.0,3,107.167064
1.0,3,107.167064
1.0,3,107.167064
1.0,3,107.171208
1.0,3,107.173957
1.0,3,107.17646
1.0,3,107.1782
1.0,3,107.1782
1.0,3,107.180917
1.0,3,107.180917
1.0,3,107.184684
1.0,3,107.184684
1.0,3,107.187839
1.0,3,107.187839
1.0,3,107.191965
1.0,3,107.19398
1.0,3,107.195987
1.0,3,107.197993
1.0,3,107.199547
1.0,3,107.201687
1.0,3,107.204078
1.0,3,107.205517
1.0,3,107.208601
1.0,3,107.209622
1.0,3,107.212194
1.0,3,107.215563
1.0,3,107.215563
1.0,3,107.215563
1.0,3,107.222507
1.0,3,107.222507
1.0,3,107.226121
1.0,3,107.229466
1.0,3,107.229466
1.0,3,107.229466
1.0,3,107.229466
1.0,3,107.236374
1.0,3,107.236374
1.0,3,107.242038
1.0,3,107.243321
1.0,3,107.245899
1.0,3,107.245899
1.0,3,107.250253
1.0,3,107.250253
1.0,3,107.254896
1.0,3,107.257418
1.0,3,107.257923
1.0,3,107.259928
1.0,3,107.261931
1.0,3,107.263938
1.0,3,107.265944
1.0,4,107.27039
1.0,3,107.272471
1.0,3,107.273477
1.0,3,107.275484
1.0,3,107.278256
1.0,3,107.279957
1.0,3,107.279957
1.0,3,107.279957
1.0,3,107.279957
1.0,3,107.287827
1.0,3,107.289572
1.0,3,107.29229
1.0,3,107.29229
1.0,3,107.29229
1.0,3,107.299201
1.0,3,107.299201
1.0,3,107.299201
1.0,3,107.305235
1.0,3,107.308228
1.0,3,107.308228
1.0,3,107.308228
1.0,3,107.31285
1.0,3,107.315116
1.0,3,107.318167
1.0,3,107.321225
1.0,3,107.322524
1.0,3,107.324871
1.0,3,107.326675
1.0,3,107.328146
1.0,3,107.328146
1.0,3,107.333611
1.0,3,107.333611
1.0,3,107.338192
